"Incid_Type","BurnBndAc"
"Unknown",6.22257626807137
"Unknown",6.63987583382654
"Unknown",8.11252776347864
"Unknown",6.91869521902047
"Unknown",6.41999492814714
"Unknown",8.90761234131913
"Unknown",6.35262939631957
"Unknown",6.81234509417748
"Unknown",6.80903930604298
"Unknown",6.42324696353352
"Unknown",6.74405918631135
"Unknown",6.76734312526539
"Unknown",6.67203294546107
"Unknown",6.76157276880406
"Unknown",6.46769872610435
"Wildfire",7.00940893270864
"Unknown",7.91278922069068
"Unknown",7.84345640437612
"Unknown",6.46614472423762
"Unknown",6.92755790627832
"Unknown",7.16162200293919
"Wildfire",7.44949800538285
"Wildfire",8.15162164696975
"Unknown",7.36327958696304
"Unknown",9.57540006544931
"Unknown",8.95622201636254
"Unknown",8.47261414801827
"Unknown",9.21123996721902
"Unknown",8.38343320123671
"Unknown",8.36450810375059
"Wildfire",7.42177579364465
"Unknown",7.72312009226633
"Wildfire",7.10906213568717
"Unknown",6.82979373751242
"Unknown",6.24416690066374
"Wildfire",7.3125534981026
"Wildfire",6.84374994900622
"Unknown",6.93049476595163
"Wildfire",7.71957398925958
"Unknown",7.95997452808054
"Wildfire",9.72669070638487
"Unknown",6.2841341610708
"Wildfire",8.69349667588463
"Wildfire",9.70795916825489
"Unknown",8.58372971521648
"Unknown",7.17242457712485
"Unknown",6.96696713861398
"Unknown",6.96034772910131
"Wildfire",7.53208814354172
"Unknown",7.70975686445416
"Wildfire",8.22710823434815
"Wildfire",6.72503364216684
"Prescribed Fire",7.28000825288419
"Wildfire",8.43511508038063
"Unknown",6.72383244082121
"Unknown",6.44571981938558
"Unknown",8.70018119275335
"Wildfire",9.06992821825944
"Wildfire",7.43425738213314
"Wildfire",8.44290058683438
"Wildfire",7.45703208912238
"Wildfire",8.3670677328386
"Prescribed Fire",7.09589322109753
"Wildfire",7.68982866873648
"Wildfire",7.69074316354187
"Wildfire",7.98378106897745
"Wildfire",6.59987049921284
"Wildfire",7.21744343169653
"Unknown",6.55535689181067
"Unknown",8.95738173558279
"Unknown",7.06304816338817
"Wildfire",7.41818082272679
"Wildfire",7.18841273649695
"Wildfire",7.47816969415979
"Unknown",7.59789795052178
"Unknown",7.71779621101358
"Wildfire",7.14677217945264
"Unknown",7.92044650514261
"Unknown",7.53849499941346
"Unknown",6.3491389913798
"Unknown",6.81783057145415
"Wildfire",9.03419967425731
"Wildfire",7.49498623395053
"Wildfire",7.07242190053737
"Unknown",6.32076829425058
"Wildfire",7.5207764150628
"Wildfire",6.24027584517077
"Unknown",8.3086919168389
"Unknown",6.29894924685594
"Unknown",7.36897040219479
"Wildfire",7.4301141385618
"Wildfire",8.98017220572501
"Wildfire",9.98838001955409
"Wildfire",8.13827263853019
"Wildfire",6.36990098282823
"Wildfire",8.56312212330464
"Wildfire",9.34931939925763
"Wildfire",8.40670845824097
"Wildfire",6.89669433162271
"Unknown",7.9373746961633
"Unknown",7.77233157516961
"Unknown",6.74523634948436
"Unknown",7.22183582528845
"Unknown",7.68432406768116
"Unknown",6.97166860472579
"Unknown",6.60800062529609
"Wildfire",7.80261806344267
"Wildfire",7.64108424917491
"Wildfire",7.70751219460034
"Wildfire",6.91968384984741
"Wildfire",7.49942329059223
"Unknown",7.51043055637801
"Wildfire",7.65539064482615
"Wildfire",7.94661756324447
"Wildfire",8.52535975408263
"Wildfire",10.3171853455708
"Wildfire",8.9614943233096
"Unknown",8.26100978602383
"Wildfire",9.4864558080565
"Wildfire",8.7340771925593
"Wildfire",8.86742743852498
"Unknown",7.4205789054108
"Wildfire",8.20111164444276
"Wildfire",8.75479176370003
"Wildfire",9.49476715170729
"Wildfire",7.19518732017871
"Wildfire",7.02553831463852
"Wildfire",9.88246818531205
"Wildfire",8.17159948034546
"Wildfire",7.44541755670169
"Wildfire",7.24279792279376
"Wildfire",7.15461535691366
"Wildfire",8.87891537657648
"Wildfire",7.09754885061479
"Wildfire",6.26720054854136
"Wildfire",10.4590666324893
"Wildfire",6.92067150424868
"Wildfire",7.41697962138115
"Wildfire",6.92951677076365
"Wildfire",9.69301340432258
"Wildfire",8.82040406548565
"Wildfire",7.31721240835984
"Wildfire",8.18116085802341
"Wildfire",10.7188523658203
"Wildfire",8.10288913464087
"Wildfire",8.12740456269308
"Wildfire",7.75705114203201
"Wildfire",8.4292359126571
"Wildfire",9.95887495461569
"Wildfire",7.90728360942635
"Wildfire",8.55795118388841
"Wildfire",7.97590836016554
"Wildfire",9.08772065842827
"Wildfire",10.5164274285439
"Wildfire",7.89655270164304
"Wildfire",7.36201055125973
"Wildfire",7.77569574991525
"Wildfire",7.27793857294566
"Wildfire",7.94697135769359
"Wildfire",7.83241092718792
"Wildfire",8.20001364817543
"Wildfire",7.84932381804056
"Wildfire",8.04269949689764
"Wildfire",9.35331454092729
"Wildfire",8.8667226671941
"Wildfire",7.37211802833779
"Wildfire",7.19893124068817
"Wildfire",7.12689080889881
"Wildfire",7.3185395485679
"Wildfire",9.81683974581046
"Wildfire",8.15708378502887
"Wildfire",8.31727776622123
"Wildfire",7.11395610956603
"Wildfire",7.33823815006559
"Wildfire",7.51316354523408
"Wildfire",7.52185925220163
"Wildfire",8.18060094759445
"Wildfire",7.83794891602528
"Wildfire",8.5850387383113
"Prescribed Fire",9.06056344665796
"Wildfire",10.1246691805368
"Wildfire",8.72485755588199
"Wildfire",7.42416528104203
"Wildfire",7.65964295456468
"Wildfire",7.25276241805319
"Wildfire",7.44190672805162
"Unknown",7.80669637252118
"Unknown",7.05444965813294
"Wildfire",9.1248914101437
"Wildfire",8.24143968982973
"Wildfire",7.97487690055888
"Wildfire",8.7827830173932
"Wildfire",8.399535147948
"Wildfire",7.76556908109732
"Wildfire",10.1361060742129
"Wildfire",7.86787149039632
"Wildfire",8.22844388300403
"Wildfire",8.49821422481843
"Wildfire",7.22475340576797
"Wildfire",7.17395831975679
"Wildfire",7.18765716411496
"Wildfire",8.75621009188674
"Unknown",7.30518821539304
"Wildfire",7.01660968389422
"Wildfire",7.03262426102801
"Wildfire",7.36137542897735
"Wildfire",9.60521627853008
"Wildfire",7.46737106691756
"Wildfire",8.63266244122235
"Wildfire",8.09223940672421
"Wildfire",8.6960086088809
"Wildfire",7.31521838975297
"Wildfire",9.64678721769308
"Wildfire",9.01990599507168
"Unknown",7.01750614294126
"Wildfire",10.2258608647778
"Wildfire",8.26359043261732
"Wildfire",8.07992777075827
"Wildfire",8.3170334764924
"Wildfire",7.72665366484764
"Wildfire",7.31721240835984
"Unknown",8.24064886337491
"Unknown",9.02485381183907
"Unknown",7.72312009226633
"Wildfire",9.23532562467009
"Wildfire",9.4430381360952
"Wildfire",9.80752716139022
"Wildfire",7.4713630881871
"Wildfire",7.32580750259577
"Wildfire",10.6269941856054
"Wildfire",7.46278915741245
"Wildfire",8.81284343351719
"Wildfire",9.95418066685165
"Wildfire",7.58171964012531
"Wildfire",8.76764057725779
"Wildfire",8.20385137218388
"Wildfire",7.2152399787301
"Wildfire",7.34536484041687
"Wildfire",7.05358572719368
"Wildfire",7.89095671613892
"Wildfire",7.48268182815465
"Wildfire",9.81104326214485
"Wildfire",7.83082299513532
"Wildfire",7.10906213568717
"Unknown",8.89480737136862
"Wildfire",8.11790894238315
"Wildfire",8.77554943448619
"Wildfire",7.60787807327851
"Wildfire",6.9177056098353
"Wildfire",7.97522083865341
"Wildfire",9.45548022116229
"Wildfire",7.24208235925696
"Wildfire",8.25166392360559
"Wildfire",7.60290046220476
"Wildfire",7.0475172213573
"Wildfire",8.43533216493592
"Wildfire",7.62217459481762
"Wildfire",7.76429600645052
"Wildfire",7.76302130901852
"Wildfire",8.62712325078843
"Wildfire",8.0106915391303
"Wildfire",7.44949800538285
"Wildfire",7.12044437239249
"Wildfire",9.07050342678838
"Wildfire",7.35500192110526
"Wildfire",7.13329595489607
"Wildfire",7.69256964806791
"Wildfire",8.14118979345769
"Wildfire",7.82244472948932
"Wildfire",7.60290046220476
"Wildfire",9.29376198011525
"Wildfire",7.85864065562079
"Wildfire",8.3786205415523
"Wildfire",8.21797820315073
"Wildfire",6.99484998583307
"Wildfire",7.42952084278646
"Wildfire",7.64683139143048
"Unknown",7.99530662029082
"Wildfire",8.352318548226
"Wildfire",7.48549160803075
"Wildfire",8.07868822922987
"Wildfire",7.72090525193678
"Wildfire",7.45587668749182
"Wildfire",7.5923661285198
"Wildfire",9.490544554572
"Unknown",8.4292359126571
"Unknown",9.30637756017313
"Unknown",7.81439963380449
"Wildfire",9.47577683548064
"Wildfire",7.22766249872865
"Wildfire",8.7738488852629
"Wildfire",7.00669522683704
"Wildfire",7.08924315502751
"Wildfire",9.31235529738291
"Wildfire",7.01391547481053
"Wildfire",7.40853056689463
"Wildfire",9.22906398597429
"Wildfire",9.01651287499603
"Wildfire",7.9229859587112
"Unknown",9.59048767210006
"Unknown",8.92212482391826
"Unknown",8.11611843160937
"Unknown",7.56992765524265
"Unknown",7.78322401633604
"Unknown",7.67322312112171
"Unknown",7.11882624906208
"Wildfire",7.9755646584952
"Wildfire",7.43661726523423
"Wildfire",7.38647084882989
"Wildfire",8.91744473247151
"Wildfire",9.2545486266405
"Wildfire",7.14440718032114
"Wildfire",8.48673398393153
"Wildfire",6.96790920180188
"Wildfire",7.44014668066269
"Wildfire",10.2402097579125
"Wildfire",9.27762511878178
"Wildfire",6.93828448401696
"Wildfire",7.70255611326858
"Wildfire",9.52886682772295
"Wildfire",7.62021477057445
"Wildfire",7.62070508683826
"Wildfire",7.95472333449791
"Wildfire",8.37147353706683
"Wildfire",7.67832635650689
"Wildfire",9.21741528564814
"Wildfire",8.21743853773019
"Wildfire",7.70616297019958
"Wildfire",7.42117752859539
"Wildfire",9.27986643462479
"Wildfire",11.7249514444705
"Wildfire",9.54509685181389
"Unknown",6.36302810354046
"Wildfire",10.3762062426661
"Wildfire",7.7596141506969
"Wildfire",7.19218205871325
"Wildfire",7.82324569068552
"Wildfire",8.77786371462117
"Wildfire",7.58018941794454
"Unknown",7.94767857130157
"Wildfire",7.22620901010067
"Wildfire",7.46164039220858
"Wildfire",8.4040244933106
"Wildfire",7.13169851046691
"Wildfire",8.13241267450091
"Wildfire",9.00097644407034
"Wildfire",9.72800257300116
"Wildfire",10.3689182418117
"Wildfire",7.08840877867539
"Wildfire",8.90544431878971
"Unknown",6.94312242281943
"Wildfire",8.71669957296429
"Wildfire",7.42595365707754
"Wildfire",7.54802896993501
"Wildfire",7.65396918047877
"Wildfire",11.9214259616219
"Wildfire",10.3133761957041
"Wildfire",8.09040229659332
"Wildfire",7.60290046220476
"Wildfire",8.38571682862785
"Wildfire",10.2133591073602
"Wildfire",9.01724094201035
"Wildfire",7.69256964806791
"Wildfire",8.13270648969326
"Wildfire",9.24358170575598
"Wildfire",10.1037718097043
"Wildfire",8.96098117384356
"Wildfire",7.56786260546388
"Wildfire",7.68386398025643
"Wildfire",7.75448154747038
"Wildfire",8.35702443926342
"Wildfire",7.34794382314869
"Wildfire",7.24136628332232
"Wildfire",9.21064032698518
"Wildfire",10.6049004775131
"Wildfire",9.045347797304
"Wildfire",9.26728765241793
"Wildfire",11.8501188700584
"Wildfire",7.23489842031483
"Wildfire",7.26612877955645
"Unknown",6.32793678372919
"Unknown",8.57470709761684
"Unknown",7.32251043399739
"Unknown",7.01750614294126
"Wildfire",8.10892415597534
"Unknown",9.32420462812523
"Wildfire",9.03419967425731
"Wildfire",7.30921236569276
"Wildfire",7.01301578963963
"Wildfire",9.65803448430206
"Wildfire",7.98070782086967
"Wildfire",9.01188943325234
"Wildfire",8.55294636112206
"Wildfire",7.21964204013074
"Wildfire",9.29899206957075
"Wildfire",8.90136656405678
"Wildfire",8.29079434738136
"Wildfire",8.12888014212564
"Wildfire",7.60638738977265
"Wildfire",7.79934339821592
"Wildfire",7.03085747611612
"Wildfire",8.58522560180806
"Wildfire",8.12266802334641
"Wildfire",8.0452677166078
"Wildfire",7.40367029001237
"Wildfire",8.75194905805861
"Wildfire",9.08455036591788
"Wildfire",7.04141166379481
"Wildfire",6.90875477931522
"Wildfire",9.32972212899626
"Wildfire",8.25009775257285
"Wildfire",8.7514744871409
"Wildfire",10.1679265862575
"Wildfire",7.40913644392013
"Wildfire",8.01730750768858
"Wildfire",8.14612951002541
"Wildfire",7.31188616407716
"Wildfire",8.08517874807454
"Wildfire",7.4593388952203
"Wildfire",8.94285300680992
"Wildfire",8.79860565085442
"Wildfire",8.28928832300032
"Wildfire",9.31343832997975
"Wildfire",8.97208318285193
"Wildfire",7.01750614294126
"Wildfire",7.05961762829138
"Wildfire",7.30249642372733
"Wildfire",8.09376775793108
"Wildfire",11.7741275158676
"Wildfire",7.14913159855741
"Wildfire",9.24271075200663
"Wildfire",7.98548435673382
"Wildfire",8.66974258987652
"Wildfire",7.41276401742656
"Wildfire",7.2848209125686
"Wildfire",8.00302866638473
"Wildfire",8.32336569443608
"Wildfire",7.17242457712485
"Wildfire",7.85670679309584
"Wildfire",10.7881018415497
"Wildfire",6.94215670569947
"Wildfire",6.94985645500077
"Wildfire",7.43602781635185
"Wildfire",9.10386812746567
"Unknown",8.03138533062553
"Wildfire",8.8879288190033
"Wildfire",9.66230731373577
"Wildfire",9.04487593224865
"Wildfire",8.05293303679757
"Wildfire",7.89245204352035
"Wildfire",7.29776828253138
"Wildfire",8.54869185847561
"Wildfire",8.53188474015923
"Wildfire",8.24905227417129
"Wildfire",7.46393660446893
"Wildfire",7.53955882930103
"Wildfire",7.57301725605255
"Wildfire",7.08002649992259
"Wildfire",8.99317889233952
"Wildfire",7.48268182815465
"Wildfire",10.7771212739443
"Wildfire",9.02653771890043
"Wildfire",7.30451594646016
"Wildfire",6.96129604591017
"Wildfire",10.2601124952248
"Wildfire",8.3039999709552
"Wildfire",7.10906213568717
"Unknown",8.49043845410742
"Wildfire",9.51236903813489
"Wildfire",7.60986220091355
"Wildfire",7.38956395367764
"Wildfire",8.98532006064911
"Wildfire",8.79270146293631
"Wildfire",9.04723303410603
"Wildfire",7.81843027207066
"Wildfire",8.59433940059289
"Wildfire",7.9287663216267
"Wildfire",8.72355674269043
"Wildfire",7.34277918933185
"Wildfire",8.16166045205628
"Wildfire",8.68304655550289
"Wildfire",9.20643274714516
"Wildfire",8.60098271714592
"Wildfire",9.6824667466029
"Wildfire",8.94468068355889
"Wildfire",8.20166019080868
"Wildfire",7.89692465626886
"Wildfire",7.66434663209862
"Wildfire",7.49220304261874
"Wildfire",7.87587915949631
"Wildfire",7.55328660560042
"Wildfire",9.06392635352065
"Wildfire",7.26682734752059
"Wildfire",8.34806422840827
"Wildfire",7.65681009148038
"Wildfire",11.0341635940506
"Wildfire",8.09132127353041
"Wildfire",9.23317760587894
"Wildfire",6.93537044601511
"Wildfire",7.02642680869964
"Wildfire",7.42177579364465
"Wildfire",7.6434829070772
"Wildfire",7.00215595440362
"Wildfire",6.98841318199959
"Wildfire",7.34342622914737
"Wildfire",8.18562889114761
"Wildfire",9.06288390250831
"Wildfire",8.0507033814703
"Wildfire",7.0604763659998
"Wildfire",7.23921497377981
"Wildfire",7.65633716643018
"Wildfire",10.6977462344645
"Wildfire",7.27447955877387
"Wildfire",8.87570644462861
"Wildfire",7.52994337060159
"Unknown",6.92853781816467
"Wildfire",7.75491027202143
"Wildfire",7.539027055824
"Wildfire",7.9208096792886
"Wildfire",7.67600993202889
"Wildfire",6.97166860472579
"Prescribed Fire",6.94601399109923
"Wildfire",6.94889722231331
"Wildfire",7.47986413116503
"Wildfire",7.07326971745971
"Wildfire",7.70930833338587
"Wildfire",7.59438124255182
"Wildfire",7.1276936993474
"Unknown",7.67925142595306
"Wildfire",7.29301767977278
"Wildfire",7.54591815120932
"Unknown",6.57507584059962
"Wildfire",9.07234187381889
"Wildfire",7.08757370555797
"Wildfire",7.31920245876785
"Wildfire",8.66060065471097
"Unknown",7.55485852104068
"Wildfire",7.50273821075485
"Wildfire",7.45240245122364
"Wildfire",6.63987583382654
"Wildfire",7.95822719232231
"Wildfire",6.76157276880406
"Wildfire",7.47929963778283
"Unknown",7.68799716639302
"Wildfire",6.41345895716736
"Unknown",8.20439841814938
"Unknown",8.17385745477362
"Wildfire",6.64509096950564
"Wildfire",7.10002716662926
"Wildfire",7.09837563859079
"Unknown",6.24027584517077
"Unknown",6.32076829425058
"Wildfire",6.54534966033442
"Wildfire",6.22257626807137
"Wildfire",7.7873820264847
"Wildfire",7.18311170174328
"Wildfire",6.52502965784346
"Wildfire",7.22548147278229
"Wildfire",6.37842618365159
"Wildfire",7.59940133341582
"Prescribed Fire",7.53529670244409
"Unknown",6.22851100359118
"Wildfire",6.66949808985788
"Wildfire",7.11476944836646
"Wildfire",6.30261897574491
"Wildfire",6.55535689181067
"Unknown",6.9177056098353
"Unknown",8.34450508359052
"Unknown",9.65027131696563
"Unknown",9.00245482305095
"Unknown",8.09346227450118
"Unknown",6.83733281468559
"Unknown",7.1785454837637
"Unknown",8.30102525383845
"Unknown",7.37023064180708
"Unknown",9.00134624376639
"Unknown",7.99091546309133
"Unknown",7.21890970761906
"Unknown",6.98933526597456
"Wildfire",9.02244330084904
"Unknown",7.07072410726028
"Unknown",6.61338421837956
"Wildfire",7.95787735848981
"Unknown",7.26961674960817
"Unknown",7.26403014289953
"Unknown",6.30078579466324
"Wildfire",7.40306109109009
"Unknown",7.04664727784876
"Unknown",7.81843027207066
"Unknown",7.76684053708551
"Unknown",7.26752542782817
"Unknown",6.83410873881384
"Unknown",6.64639051484773
"Unknown",6.94697599213542
"Unknown",6.41017488196617
"Unknown",7.38956395367764
"Unknown",7.14913159855741
"Unknown",7.01391547481053
"Unknown",6.61740297797448
"Unknown",6.61338421837956
"Unknown",6.95939851213398
"Unknown",6.62539236800796
"Unknown",6.61606518513282
"Wildfire",9.14034700015565
"Wildfire",6.58479139238572
"Wildfire",7.25417784645652
"Wildfire",8.0845624152353
"Unknown",8.22309055116153
"Unknown",8.60776488960062
"Unknown",6.47543271670409
"Unknown",7.04577657687951
"Unknown",7.69938940625674
"Unknown",6.94601399109923
"Wildfire",6.34738920965601
"Unknown",7.13807303404435
"Unknown",8.02027047281924
"Unknown",7.00124562206948
"Unknown",7.59689443814454
"Wildfire",7.68708015578313
"Wildfire",8.05356916913454
"Wildfire",7.97625194374562
"Wildfire",7.38398945797851
"Unknown",6.41999492814714
"Wildfire",7.39326309476384
"Wildfire",7.02197642307216
"Unknown",6.95654544315157
"Unknown",7.5076900778199
"Wildfire",6.31896811374643
"Wildfire",7.61726781362835
"Prescribed Fire",6.61740297797448
"Unknown",7.61184239958042
"Unknown",6.55819780281227
"Wildfire",6.23048144757848
"Unknown",6.5366915975913
"Unknown",6.89871453432999
"Wildfire",7.81802793853073
"Unknown",7.70526247486633
"Unknown",7.64012317269536
"Unknown",6.22455842927536
"Prescribed Fire",8.13064796816058
"Wildfire",8.34521792667643
"Wildfire",6.41017488196617
"Wildfire",6.47697236288968
"Wildfire",8.17723488551019
"Wildfire",7.22693601849329
"Wildfire",6.41836493593621
"Unknown",7.81681996576455
"Unknown",6.63987583382654
"Wildfire",7.01211529430638
"Unknown",6.94312242281943
"Wildfire",6.62273632394984
"Unknown",7.50878717063428
"Unknown",7.48773376143644
"Unknown",7.65491704784832
"Unknown",6.94215670569947
"Unknown",6.92067150424868
"Unknown",7.15461535691366
"Wildfire",6.22851100359118
"Wildfire",7.53743003658651
"Wildfire",7.23345541862144
"Wildfire",8.01268092970684
"Wildfire",6.59304453414244
"Wildfire",6.41999492814714
"Wildfire",7.30921236569276
"Wildfire",7.18841273649695
"Wildfire",6.23441072571837
"Wildfire",9.96509992166365
"Wildfire",6.90675477864855
"Wildfire",7.02108396428914
"Wildfire",6.30261897574491
"Wildfire",6.27287700654617
"Wildfire",6.77308037565554
"Wildfire",9.29789326898404
"Unknown",6.53233429222235
"Wildfire",6.26149168432104
"Wildfire",7.16472037877186
"Wildfire",7.42356844425917
"Wildfire",6.68959926917897
"Wildfire",7.38398945797851
"Wildfire",7.38709023565676
"Unknown",8.17329343896623
"Unknown",8.07121853996986
"Unknown",8.35725915349991
"Unknown",9.22503192071917
"Unknown",7.93236215433975
"Unknown",7.11151211649616
"Wildfire",6.67582322163485
"Wildfire",7.09423484592476
"Wildfire",6.50578406012823
"Wildfire",6.54965074223381
"Prescribed Fire",7.05789793741186
"Unknown",7.23056315340929
"Wildfire",8.23057721714645
"Unknown",7.43307534889858
"Unknown",10.0942318714037
"Unknown",7.59689443814454
"Unknown",7.28756064030972
"Unknown",6.92657703322272
"Unknown",7.48436864328613
"Wildfire",7.51969240411654
"Wildfire",8.02027047281924
"Unknown",7.21890970761906
"Wildfire",6.37672694789863
"Unknown",6.27664348934164
"Wildfire",6.67582322163485
"Wildfire",8.42726848388825
"Unknown",8.42551640284433
"Unknown",6.22851100359118
"Unknown",7.37963215260955
"Wildfire",7.43248380791712
"Wildfire",7.01211529430638
"Unknown",7.35883089834235
"Unknown",7.14440718032114
"Wildfire",7.99463231143183
"Wildfire",7.05617528410041
"Wildfire",7.48099216286952
"Wildfire",7.40974195408092
"Unknown",8.57073395834427
"Wildfire",7.61332497954064
"Wildfire",6.93731408122368
"Unknown",6.77078942390898
"Wildfire",7.10002716662926
"Wildfire",6.75227037614174
"Prescribed Fire",8.42595471098197
"Wildfire",8.41781474743596
"Unknown",6.87005341179813
"Unknown",7.66293785046154
"Wildfire",7.18387071506245
"Wildfire",6.77650699237218
"Unknown",7.01660968389422
"Wildfire",7.09506437728713
"Wildfire",8.44548234386224
"Wildfire",7.09920174355309
"Wildfire",8.25764495820823
"Wildfire",7.49052940206071
"Unknown",7.52240023138712
"Wildfire",7.13648320859025
"Wildfire",8.05356916913454
"Wildfire",7.80384330353877
"Unknown",7.13089883029635
"Unknown",7.85438121065236
"Unknown",7.41095187558364
"Unknown",7.84384863815247
"Wildfire",7.36707705988101
"Wildfire",8.66042735950215
"Wildfire",8.08209327817838
"Wildfire",7.42476176182321
"Wildfire",8.31311670281925
"Wildfire",7.10824413973154
"Wildfire",8.87696334026227
"Unknown",7.55381085200823
"Unknown",8.42222295382501
"Wildfire",7.11151211649616
"Wildfire",6.95463886488099
"Wildfire",8.8146275553107
"Unknown",6.97354301952014
"Wildfire",7.9536697786498
"Wildfire",7.6231530684769
"Wildfire",8.21392359562274
"Wildfire",8.65486599654131
"Unknown",7.4599147662411
"Wildfire",7.72356247227797
"Wildfire",7.50108212425987
"Wildfire",8.501470230951
"Wildfire",7.16317239084664
"Wildfire",8.26075135470051
"Wildfire",10.1803993330585
"Wildfire",7.11314210870709
"Wildfire",8.39004140575575
"Wildfire",7.30653139893951
"Wildfire",8.57206009285708
"Wildfire",8.17385745477362
"Wildfire",9.15620092587553
"Wildfire",8.73343296641365
"Wildfire",7.26473017792987
"Wildfire",7.98820359702258
"Wildfire",9.36794223247967
"Wildfire",8.62927109482159
"Wildfire",7.01301578963963
"Wildfire",7.52779398772144
"Unknown",7.91059061225648
"Unknown",7.01301578963963
"Unknown",7.59337419312129
"Unknown",7.07411681619736
"Unknown",7.02286808608264
"Unknown",7.59538727885397
"Wildfire",8.21419441485256
"Wildfire",10.0286212832929
"Wildfire",7.93236215433975
"Wildfire",8.89233653963801
"Wildfire",9.97734192110661
"Wildfire",8.52098598965493
"Wildfire",9.27190572763434
"Wildfire",9.22414465295258
"Wildfire",7.38709023565676
"Wildfire",7.84384863815247
"Wildfire",6.96979066990159
"Wildfire",6.94601399109923
"Wildfire",10.30098769099
"Wildfire",7.37274636640433
"Wildfire",8.90490157793514
"Wildfire",7.4500795698075
"Unknown",9.34347168457936
"Wildfire",8.68676717538769
"Wildfire",6.97166860472579
"Wildfire",8.58429093494873
"Wildfire",7.11069612297883
"Wildfire",8.15937473677543
"Wildfire",7.66902828858968
"Wildfire",7.84463264446468
"Wildfire",8.87094386383772
"Wildfire",7.51588908521513
"Wildfire",10.0077574737119
"Wildfire",7.70436116791031
"Unknown",7.44775128004791
"Wildfire",8.48549610467298
"Wildfire",8.44569718971117
"Wildfire",10.0943558152985
"Wildfire",7.44132038971762
"Wildfire",7.70255611326858
"Wildfire",8.90463009700501
"Wildfire",7.08757370555797
"Prescribed Fire",6.51767127291227
"Wildfire",7.61085279039525
"Wildfire",7.94271754057379
"Wildfire",7.41095187558364
"Wildfire",7.63094658089046
"Wildfire",7.18538701558042
"Wildfire",8.53070154144103
"Wildfire",8.12622252945853
"Wildfire",7.06817200038804
"Wildfire",9.20743615882879
"Wildfire",7.22475340576797
"Wildfire",10.3905326476367
"Wildfire",8.16961956172385
"Wildfire",6.93244789157251
"Wildfire",9.3064683990704
"Wildfire",7.97349996402463
"Wildfire",8.11701408773731
"Wildfire",7.34987370473834
"Wildfire",11.2977252814103
"Wildfire",7.92551897978693
"Wildfire",7.62900388965296
"Wildfire",7.0475172213573
"Wildfire",8.27664912542186
"Prescribed Fire",7.21890970761906
"Wildfire",7.10167597161944
"Wildfire",7.12447826249342
"Wildfire",8.99118884193151
"Wildfire",7.02731451403978
"Wildfire",8.09773057366422
"Wildfire",7.49554194388426
"Wildfire",7.5251007461258
"Wildfire",7.39449310721904
"Wildfire",9.86505852591635
"Wildfire",9.50278608027699
"Wildfire",8.64611397148308
"Wildfire",8.80612448326845
"Unknown",8.36590507720246
"Wildfire",8.60465446718623
"Wildfire",6.62406522779989
"Wildfire",7.69211333959547
"Wildfire",9.98049488889691
"Wildfire",7.11963563801764
"Wildfire",7.00488198971286
"Wildfire",7.86863689418417
"Unknown",7.67693714581808
"Wildfire",8.30647216010058
"Wildfire",6.96696713861398
"Wildfire",7.21817683840341
"Wildfire",9.34347168457936
"Wildfire",10.0186894822248
"Wildfire",8.06463647577422
"Wildfire",7.58984151218266
"Wildfire",10.3497426546525
"Wildfire",7.22620901010067
"Wildfire",9.16617947619041
"Wildfire",9.53546272740181
"Wildfire",8.04012466444838
"Unknown",7.06731984865348
"Wildfire",8.9599540842681
"Wildfire",8.04654935728308
"Wildfire",8.05484022110102
"Wildfire",7.24850407237061
"Wildfire",7.42833319419081
"Wildfire",8.64787051505785
"Wildfire",7.50988306115491
"Wildfire",7.2152399787301
"Wildfire",10.4746083320859
"Wildfire",9.04570155003454
"Wildfire",7.30451594646016
"Wildfire",7.03702761468628
"Unknown",7.13249755166004
"Wildfire",9.17222304986305
"Wildfire",9.42035815607147
"Wildfire",7.46049030582534
"Wildfire",9.46117690830714
"Wildfire",8.49371983523059
"Wildfire",7.05272104923232
"Wildfire",7.46278915741245
"Wildfire",7.58120982619635
"Wildfire",7.19142933003638
"Wildfire",6.95749737087695
"Wildfire",7.14282740116162
"Wildfire",7.4500795698075
"Wildfire",8.05769419481559
"Wildfire",10.2123316220399
"Wildfire",7.43425738213314
"Wildfire",8.04558828080353
"Wildfire",7.10578612948127
"Wildfire",7.8087293067444
"Wildfire",7.55118686729615
"Prescribed Fire",7.28138566357028
"Prescribed Fire",7.44249272279444
"Unknown",7.06133436691044
"Wildfire",7.06133436691044
"Wildfire",7.1731917424866
"Wildfire",7.45587668749182
"Wildfire",10.1032805902421
"Wildfire",8.01268092970684
"Wildfire",8.37470754311948
"Wildfire",8.85566343070012
"Wildfire",7.13966033596492
"Wildfire",7.86940171257709
"Wildfire",7.4205789054108
"Wildfire",7.75276480885133
"Wildfire",7.76472054477148
"Wildfire",7.34213173058472
"Wildfire",7.02375895473844
"Wildfire",7.28344822875663
"Wildfire",9.42472568161649
"Prescribed Fire",8.0375431851187
"Wildfire",7.26752542782817
"Wildfire",7.05703698169789
"Wildfire",9.05567289196404
"Unknown",8.50410795186758
"Wildfire",7.49720722320332
"Unknown",8.56388591940822
"Wildfire",7.56164174558878
"Prescribed Fire",7.95402108727804
"Prescribed Fire",7.55013534248843
"Wildfire",8.20303024171486
"Unknown",9.25502688959859
"Unknown",7.19142933003638
